id,stimulus,order,block,valence,arousal,familiarity,session,picture
24,7165,60,3,7,1,NA,emot,Neutral
24,1201,61,3,2,8,NA,emot,Negative
24,3022,62,3,2,8,NA,emot,Negative
24,2487,63,3,8,2,NA,emot,Neutral
24,8465,64,NA,8,1,NA,emot,Neutral
24,5900,65,NA,8,2,NA,emot,Neutral
24,7595,66,NA,3,7,NA,emot,Neutral
25,5900,1,NA,6,2,NA,emot,Neutral
25,7595,2,NA,6,4,NA,emot,Neutral
25,8465,3,NA,8,1,NA,emot,Neutral
25,7175,4,1,5,5,NA,emot,Neutral
25,2384,5,1,6,1,NA,emot,Neutral
25,9183,6,1,1,9,NA,emot,Negative
25,2683,7,1,1,9,NA,emot,Negative
25,7185,8,1,5,5,NA,emot,Neutral
25,2102,9,1,7,2,NA,emot,Neutral
25,1850,10,1,6,3,NA,emot,Neutral
25,9253,11,1,1,9,NA,emot,Negative
25,3063,12,1,1,9,NA,emot,Negative
25,5390,13,1,7,2,NA,emot,Neutral
25,2487,14,1,7,2,NA,emot,Neutral
25,1201,15,1,2,6,NA,emot,Negative
25,9490,16,1,2,8,NA,emot,Negative
25,5726,17,1,5,2,NA,emot,Neutral
25,7165,18,1,7,3,NA,emot,Neutral
25,3350,19,1,2,8,NA,emot,Negative
25,6520,20,1,1,9,NA,emot,Negative
25,2374,21,1,6,2,NA,emot,Neutral
25,9584,22,1,3,8,NA,emot,Negative
25,3022,23,1,4,7,NA,emot,Negative
25,1201,24,2,5,7,NA,emot,Negative
25,7185,25,2,5,2,NA,emot,Neutral
25,9183,26,2,1,9,NA,emot,Negative
25,1850,27,2,6,4,NA,emot,Neutral
25,7165,28,2,7,2,NA,emot,Neutral
25,7175,29,2,5,2,NA,emot,Neutral
25,3350,30,2,1,9,NA,emot,Negative
25,5726,31,2,6,1,NA,emot,Neutral
25,3022,32,2,3,7,NA,emot,Negative
25,2374,33,2,7,2,NA,emot,Neutral
25,2102,34,2,7,2,NA,emot,Neutral
25,2683,35,2,1,9,NA,emot,Negative
25,9253,36,2,1,9,NA,emot,Negative
25,3063,37,2,1,9,NA,emot,Negative
25,2384,38,2,6,2,NA,emot,Neutral
25,9490,39,2,2,9,NA,emot,Negative
25,5390,40,2,7,2,NA,emot,Neutral
25,2487,41,2,7,3,NA,emot,Neutral
25,6520,42,2,1,9,NA,emot,Negative
25,9584,43,2,4,7,NA,emot,Negative
25,2384,44,3,7,2,NA,emot,Neutral
25,3063,45,3,1,9,NA,emot,Negative
25,9490,46,3,2,8,NA,emot,Negative
25,9584,47,3,3,7,NA,emot,Negative
25,7165,48,3,6,3,NA,emot,Neutral
25,7175,49,3,5,5,NA,emot,Neutral
25,2374,50,3,7,2,NA,emot,Neutral
25,5726,51,3,7,2,NA,emot,Neutral
25,7185,52,3,5,5,NA,emot,Neutral
25,5390,53,3,6,2,NA,emot,Neutral
25,3350,54,3,1,8,NA,emot,Negative
25,2683,55,3,2,9,NA,emot,Negative
25,9253,56,3,1,9,NA,emot,Negative
25,1201,57,3,2,6,NA,emot,Negative
25,2487,58,3,7,4,NA,emot,Neutral
25,1850,59,3,6,3,NA,emot,Neutral
25,9183,60,3,1,9,NA,emot,Negative
25,3022,61,3,3,8,NA,emot,Negative
25,2102,62,3,7,3,NA,emot,Neutral
25,6520,63,3,2,9,NA,emot,Negative
25,8465,64,NA,7,2,NA,emot,Neutral
25,5900,65,NA,4,4,NA,emot,Neutral
25,7595,66,NA,5,5,NA,emot,Neutral
26,5900,1,NA,8,2,NA,emot,Neutral
26,8465,2,NA,8,4,NA,emot,Neutral
26,7595,3,NA,9,2,NA,emot,Neutral
26,8312,4,1,7,1,NA,emot,Neutral
26,2981,5,1,4,8,NA,emot,Negative
26,9410,6,1,1,9,NA,emot,Negative
26,2377,7,1,9,2,NA,emot,Neutral
26,5250,8,1,8,4,NA,emot,Neutral
26,9405,9,1,3,7,NA,emot,Negative
26,7025,10,1,4,4,NA,emot,Neutral
26,3103,11,1,1,9,NA,emot,Negative
26,3060,12,1,1,9,NA,emot,Negative
26,7026,13,1,8,3,NA,emot,Neutral
26,7205,14,1,7,5,NA,emot,Neutral
26,2511,15,1,6,3,NA,emot,Neutral
26,2514,16,1,9,5,NA,emot,Neutral
26,9187,17,1,7,7,NA,emot,Negative
26,9040,18,1,2,9,NA,emot,Negative
26,6561,19,1,3,5,NA,emot,Negative
26,7530,20,1,8,3,NA,emot,Neutral
26,1300,21,1,6,6,NA,emot,Negative
26,9043,22,1,1,9,NA,emot,Negative
26,7000,23,1,5,5,NA,emot,Neutral
26,7205,24,2,6,5,NA,emot,Neutral
26,9043,25,2,1,9,NA,emot,Negative
26,2514,26,2,9,6,NA,emot,Neutral
26,2981,27,2,1,9,NA,emot,Negative
26,9410,28,2,2,8,NA,emot,Negative
26,6561,29,2,3,5,NA,emot,Negative
26,7026,30,2,7,4,NA,emot,Neutral
26,2377,31,2,8,3,NA,emot,Neutral
26,1300,32,2,6,5,NA,emot,Negative
26,2511,33,2,5,5,NA,emot,Neutral
26,7530,34,2,8,3,NA,emot,Neutral
26,8312,35,2,6,4,NA,emot,Neutral
26,3060,36,2,1,9,NA,emot,Negative
26,3103,37,2,1,9,NA,emot,Negative
26,7025,38,2,5,2,NA,emot,Neutral
26,7000,39,2,5,5,NA,emot,Neutral
26,9187,40,2,4,6,NA,emot,Negative
26,5250,41,2,7,5,NA,emot,Neutral
26,9405,42,2,4,8,NA,emot,Negative
26,9040,43,2,2,9,NA,emot,Negative
26,2981,44,3,1,9,NA,emot,Negative
26,9040,45,3,3,8,NA,emot,Negative
26,5250,46,3,3,2,NA,emot,Neutral
26,9043,47,3,1,9,NA,emot,Negative
26,1300,48,3,5,6,NA,emot,Negative
26,2511,49,3,3,5,NA,emot,Neutral
26,7000,50,3,5,5,NA,emot,Neutral
26,9405,51,3,3,7,NA,emot,Negative
26,7205,52,3,5,6,NA,emot,Neutral
26,9187,53,3,4,6,NA,emot,Negative
26,9410,54,3,3,8,NA,emot,Negative
26,6561,55,3,4,5,NA,emot,Negative
26,3103,56,3,2,9,NA,emot,Negative
26,2377,57,3,7,3,NA,emot,Neutral
26,8312,58,3,3,6,NA,emot,Neutral
26,7530,59,3,8,3,NA,emot,Neutral
26,7025,60,3,5,4,NA,emot,Neutral
26,3060,61,3,3,9,NA,emot,Negative
26,2514,62,3,8,5,NA,emot,Neutral
26,7026,63,3,5,5,NA,emot,Neutral
26,8465,64,NA,7,4,NA,emot,Neutral
26,7595,65,NA,8,4,NA,emot,Neutral
26,5900,66,NA,8,3,NA,emot,Neutral
27,8465,1,NA,6,3,NA,emot,Neutral
27,7595,2,NA,5,6,NA,emot,Neutral
27,5900,3,NA,6,6,NA,emot,Neutral
27,5726,4,1,6,2,NA,emot,Neutral
27,6520,5,1,3,8,NA,emot,Negative
27,1201,6,1,6,5,NA,emot,Negative
27,7165,7,1,5,6,NA,emot,Neutral
27,1850,8,1,6,5,NA,emot,Neutral
27,9584,9,1,4,6,NA,emot,Negative
27,9183,10,1,2,8,NA,emot,Negative
27,3063,11,1,2,9,NA,emot,Negative
27,2683,12,1,3,8,NA,emot,Negative
27,2102,13,1,5,6,NA,emot,Neutral
27,7175,14,1,5,4,NA,emot,Neutral
27,5390,15,1,8,2,NA,emot,Neutral
27,3022,16,1,5,6,NA,emot,Negative
27,2374,17,1,6,4,NA,emot,Neutral
27,7185,18,1,7,6,NA,emot,Neutral
27,2384,19,1,5,4,NA,emot,Neutral
27,9253,20,1,1,9,NA,emot,Negative
27,2487,21,1,6,4,NA,emot,Neutral
27,9490,22,1,4,7,NA,emot,Negative
27,3350,23,1,3,8,NA,emot,Negative
27,7175,24,2,5,5,NA,emot,Neutral
27,7165,25,2,5,6,NA,emot,Neutral
27,9490,26,2,4,7,NA,emot,Negative
27,2683,27,2,2,8,NA,emot,Negative
27,5390,28,2,9,2,NA,emot,Neutral
27,5726,29,2,6,4,NA,emot,Neutral
27,2384,30,2,5,6,NA,emot,Neutral
27,1201,31,2,6,5,NA,emot,Negative
27,9183,32,2,2,8,NA,emot,Negative
27,9253,33,2,1,9,NA,emot,Negative
27,9584,34,2,4,6,NA,emot,Negative
27,3063,35,2,1,9,NA,emot,Negative
27,1850,36,2,5,5,NA,emot,Neutral
27,2374,37,2,7,3,NA,emot,Neutral
27,2487,38,2,5,4,NA,emot,Neutral
27,7185,39,2,7,7,NA,emot,Neutral
27,3350,40,2,2,9,NA,emot,Negative
27,2102,41,2,5,6,NA,emot,Neutral
27,3022,42,2,5,6,NA,emot,Negative
27,6520,43,2,1,9,NA,emot,Negative
27,2683,44,3,2,8,NA,emot,Negative
27,9253,45,3,1,9,NA,emot,Negative
27,3350,46,3,2,8,NA,emot,Negative
27,5726,47,3,5,5,NA,emot,Neutral
27,3022,48,3,5,5,NA,emot,Negative
27,5390,49,3,8,2,NA,emot,Neutral
27,7165,50,3,4,6,NA,emot,Neutral
27,2487,51,3,5,6,NA,emot,Neutral
27,9584,52,3,5,5,NA,emot,Negative
27,7185,53,3,6,6,NA,emot,Neutral
27,9490,54,3,3,8,NA,emot,Negative
27,7175,55,3,5,5,NA,emot,Neutral
27,1850,56,3,5,6,NA,emot,Neutral
27,9183,57,3,2,8,NA,emot,Negative
27,2384,58,3,5,4,NA,emot,Neutral
27,3063,59,3,1,9,NA,emot,Negative
27,2374,60,3,5,3,NA,emot,Neutral
27,1201,61,3,5,5,NA,emot,Negative
27,2102,62,3,6,4,NA,emot,Neutral
27,6520,63,3,1,9,NA,emot,Negative
27,5900,64,NA,6,4,NA,emot,Neutral
27,7595,65,NA,5,5,NA,emot,Neutral
27,8465,66,NA,7,3,NA,emot,Neutral
29,5900,1,NA,9,2,NA,emot,Neutral
29,7595,2,NA,3,8,NA,emot,Neutral
29,8465,3,NA,9,2,NA,emot,Neutral
29,2511,4,1,4,7,NA,emot,Neutral
29,2514,5,1,6,3,NA,emot,Neutral
29,8312,6,1,8,4,NA,emot,Neutral
29,9410,7,1,1,9,NA,emot,Negative
29,7026,8,1,9,1,NA,emot,Neutral
29,2377,9,1,7,2,NA,emot,Neutral
29,7000,10,1,9,1,NA,emot,Neutral
29,9187,11,1,1,9,NA,emot,Negative
29,9043,12,1,1,8,NA,emot,Negative
29,3103,13,1,1,9,NA,emot,Negative
29,5250,14,1,9,2,NA,emot,Neutral
29,2981,15,1,1,9,NA,emot,Negative
29,9040,16,1,1,9,NA,emot,Negative
29,7025,17,1,7,1,NA,emot,Neutral
29,9405,18,1,3,8,NA,emot,Negative
29,3060,19,1,1,9,NA,emot,Negative
29,6561,20,1,3,10,NA,emot,Negative
29,7205,21,1,7,2,NA,emot,Neutral
29,7530,22,1,9,1,NA,emot,Neutral
29,1300,23,1,4,8,NA,emot,Negative
29,9410,24,2,1,8,NA,emot,Negative
29,2514,25,2,6,3,NA,emot,Neutral
29,6561,26,2,2,7,NA,emot,Negative
29,3060,27,2,1,9,NA,emot,Negative
29,8312,28,2,8,2,NA,emot,Neutral
29,7205,29,2,8,1,NA,emot,Neutral
29,7026,30,2,8,2,NA,emot,Neutral
29,2377,31,2,8,3,NA,emot,Neutral
29,5250,32,2,7,2,NA,emot,Neutral
29,7530,33,2,9,1,NA,emot,Neutral
29,9405,34,2,3,7,NA,emot,Negative
29,1300,35,2,2,8,NA,emot,Negative
29,3103,36,2,2,6,NA,emot,Negative
29,2981,37,2,2,8,NA,emot,Negative
29,7000,38,2,9,1,NA,emot,Neutral
29,2511,39,2,6,5,NA,emot,Neutral
29,9187,40,2,1,9,NA,emot,Negative
29,9040,41,2,1,8,NA,emot,Negative
29,7025,42,2,6,1,NA,emot,Neutral
29,9043,43,2,4,6,NA,emot,Negative
29,3103,44,3,2,7,NA,emot,Negative
29,7205,45,3,9,1,NA,emot,Neutral
29,8312,46,3,6,2,NA,emot,Neutral
29,1300,47,3,1,8,NA,emot,Negative
29,9040,48,3,1,7,NA,emot,Negative
29,7000,49,3,9,1,NA,emot,Neutral
29,9405,50,3,2,7,NA,emot,Negative
29,9043,51,3,2,6,NA,emot,Negative
29,9187,52,3,1,9,NA,emot,Negative
29,3060,53,3,1,8,NA,emot,Negative
29,5250,54,3,8,2,NA,emot,Neutral
29,7025,55,3,6,2,NA,emot,Neutral
29,2511,56,3,7,2,NA,emot,Neutral
29,2377,57,3,6,2,NA,emot,Neutral
29,7026,58,3,8,1,NA,emot,Neutral
29,2514,59,3,7,1,NA,emot,Neutral
29,6561,60,3,3,7,NA,emot,Negative
29,7530,61,3,9,2,NA,emot,Neutral
29,9410,62,3,1,8,NA,emot,Negative
29,2981,63,3,2,7,NA,emot,Negative
29,7595,64,NA,6,4,NA,emot,Neutral
29,8465,65,NA,8,2,NA,emot,Neutral
29,5900,66,NA,8,1,NA,emot,Neutral
31,7595,1,NA,5,2,NA,emot,Neutral
31,8465,2,NA,9,3,NA,emot,Neutral
31,5900,3,NA,4,2,NA,emot,Neutral
31,6520,4,1,4,6,NA,emot,Negative
31,1850,5,1,7,1,NA,emot,Neutral
31,9253,6,1,1,8,NA,emot,Negative
31,3063,7,1,1,9,NA,emot,Negative
31,7165,8,1,9,1,NA,emot,Neutral
31,2487,9,1,7,2,NA,emot,Neutral
31,2683,10,1,3,7,NA,emot,Negative
31,2384,11,1,7,1,NA,emot,Neutral
31,7185,12,1,6,5,NA,emot,Neutral
31,9584,13,1,2,3,NA,emot,Negative
31,5390,14,1,8,1,NA,emot,Neutral
31,3022,15,1,2,8,NA,emot,Negative
31,5726,16,1,7,1,NA,emot,Neutral
31,3350,17,1,2,6,NA,emot,Negative
31,2374,18,1,9,1,NA,emot,Neutral
31,2102,19,1,5,1,NA,emot,Neutral
31,9490,20,1,1,9,NA,emot,Negative
31,1201,21,1,1,9,NA,emot,Negative
31,9183,22,1,2,8,NA,emot,Negative
31,7175,23,1,5,4,NA,emot,Neutral
31,2374,24,2,9,1,NA,emot,Neutral
31,5390,25,2,9,1,NA,emot,Neutral
31,7185,26,2,5,5,NA,emot,Neutral
31,3350,27,2,2,8,NA,emot,Negative
31,9183,28,2,2,8,NA,emot,Negative
31,2683,29,2,3,7,NA,emot,Negative
31,1850,30,2,7,3,NA,emot,Neutral
31,7175,31,2,3,2,NA,emot,Neutral
31,9253,32,2,1,9,NA,emot,Negative
31,5726,33,2,7,2,NA,emot,Neutral
31,2487,34,2,8,2,NA,emot,Neutral
31,3063,35,2,1,9,NA,emot,Negative
31,7165,36,2,9,1,NA,emot,Neutral
31,1201,37,2,1,9,NA,emot,Negative
31,6520,38,2,2,8,NA,emot,Negative
31,2102,39,2,4,1,NA,emot,Neutral
31,3022,40,2,1,9,NA,emot,Negative
31,9490,41,2,2,9,NA,emot,Negative
31,2384,42,2,8,2,NA,emot,Neutral
31,9584,43,2,3,5,NA,emot,Negative
31,5390,44,3,9,1,NA,emot,Neutral
31,9183,45,3,2,8,NA,emot,Negative
31,2683,46,3,3,7,NA,emot,Negative
31,1201,47,3,1,9,NA,emot,Negative
31,7165,48,3,9,1,NA,emot,Neutral
31,1850,49,3,8,2,NA,emot,Neutral
31,2102,50,3,6,2,NA,emot,Neutral
31,5726,51,3,7,2,NA,emot,Neutral
31,2374,52,3,8,1,NA,emot,Neutral
31,7175,53,3,4,2,NA,emot,Neutral
31,3063,54,3,1,9,NA,emot,Negative
31,9253,55,3,1,9,NA,emot,Negative
31,2384,56,3,6,2,NA,emot,Neutral
31,9584,57,3,3,3,NA,emot,Negative
31,3022,58,3,2,9,NA,emot,Negative
31,7185,59,3,5,4,NA,emot,Neutral
31,2487,60,3,7,2,NA,emot,Neutral
31,6520,61,3,3,8,NA,emot,Negative
31,9490,62,3,3,8,NA,emot,Negative
31,3350,63,3,2,7,NA,emot,Negative
31,7595,64,NA,5,2,NA,emot,Neutral
31,5900,65,NA,8,2,NA,emot,Neutral
31,8465,66,NA,9,3,NA,emot,Neutral
33,8465,1,NA,9,1,NA,emot,Neutral
33,5900,2,NA,6,2,NA,emot,Neutral
33,7595,3,NA,7,2,NA,emot,Neutral
33,9040,4,1,1,8,NA,emot,Negative
33,9405,5,1,1,9,NA,emot,Negative
33,9187,6,1,1,9,NA,emot,Negative
33,9410,7,1,1,9,NA,emot,Negative
33,7000,8,1,5,1,NA,emot,Neutral
33,7205,9,1,5,1,NA,emot,Neutral
33,5250,10,1,7,3,NA,emot,Neutral
33,3060,11,1,2,8,NA,emot,Negative
33,2514,12,1,6,2,NA,emot,Neutral
33,7026,13,1,6,1,NA,emot,Neutral
33,9043,14,1,4,4,NA,emot,Negative
33,7530,15,1,7,2,NA,emot,Neutral
33,8312,16,1,5,2,NA,emot,Neutral
33,6561,17,1,3,5,NA,emot,Negative
33,7025,18,1,5,1,NA,emot,Neutral
33,2377,19,1,5,4,NA,emot,Neutral
33,3103,20,1,4,6,NA,emot,Negative
33,1300,21,1,3,6,NA,emot,Negative
33,2511,22,1,8,2,NA,emot,Neutral
33,2981,23,1,3,7,NA,emot,Negative
33,8312,24,2,5,2,NA,emot,Neutral
33,5250,25,2,6,1,NA,emot,Neutral
33,9410,26,2,9,8,NA,emot,Negative
33,7025,27,2,5,3,NA,emot,Neutral
33,7530,28,2,10,5,NA,emot,Neutral
33,9043,29,2,4,5,NA,emot,Negative
33,7026,30,2,6,4,NA,emot,Neutral
33,2511,31,2,8,3,NA,emot,Neutral
33,3103,32,2,3,7,NA,emot,Negative
33,2981,33,2,3,7,NA,emot,Negative
33,1300,34,2,3,6,NA,emot,Negative
33,7205,35,2,5,2,NA,emot,Neutral
33,7000,36,2,4,4,NA,emot,Neutral
33,6561,37,2,4,6,NA,emot,Negative
33,9187,38,2,1,9,NA,emot,Negative
33,3060,39,2,1,8,NA,emot,Negative
33,2514,40,2,5,1,NA,emot,Neutral
33,9405,41,2,1,9,NA,emot,Negative
33,2377,42,2,5,4,NA,emot,Neutral
33,9040,43,2,1,9,NA,emot,Negative
33,7530,44,3,5,3,NA,emot,Neutral
33,3060,45,3,1,8,NA,emot,Negative
33,9405,46,3,1,9,NA,emot,Negative
33,1300,47,3,3,6,NA,emot,Negative
33,2514,48,3,5,2,NA,emot,Neutral
33,7025,49,3,5,1,NA,emot,Neutral
33,9187,50,3,1,9,NA,emot,Negative
33,7000,51,3,4,3,NA,emot,Neutral
33,3103,52,3,2,7,NA,emot,Negative
33,7205,53,3,5,2,NA,emot,Neutral
33,6561,54,3,3,7,NA,emot,Negative
33,2511,55,3,7,2,NA,emot,Neutral
33,5250,56,3,4,3,NA,emot,Neutral
33,7026,57,3,5,1,NA,emot,Neutral
33,2377,58,3,5,4,NA,emot,Neutral
33,9043,59,3,3,7,NA,emot,Negative
33,9410,60,3,1,9,NA,emot,Negative
33,2981,61,3,3,7,NA,emot,Negative
33,8312,62,3,5,3,NA,emot,Neutral
33,9040,63,3,1,9,NA,emot,Negative
33,8465,64,NA,9,1,NA,emot,Neutral
33,5900,65,NA,6,2,NA,emot,Neutral
33,7595,66,NA,5,2,NA,emot,Neutral
34,7595,1,NA,4,5,NA,emot,Neutral
34,8465,2,NA,6,4,NA,emot,Neutral
34,5900,3,NA,4,5,NA,emot,Neutral
34,6520,4,1,3,8,NA,emot,Negative
34,5390,5,1,4,6,NA,emot,Neutral
34,2683,6,1,4,7,NA,emot,Negative
34,2374,7,1,7,2,NA,emot,Neutral
34,1850,8,1,4,6,NA,emot,Neutral
34,3350,9,1,5,5,NA,emot,Negative
34,3022,10,1,6,5,NA,emot,Negative
34,1201,11,1,10,5,NA,emot,Negative
34,2487,12,1,6,4,NA,emot,Neutral
34,5726,13,1,8,2,NA,emot,Neutral
34,7185,14,1,5,5,NA,emot,Neutral
34,7165,15,1,8,1,NA,emot,Neutral
34,2102,16,1,6,2,NA,emot,Neutral
34,9183,17,1,2,8,NA,emot,Negative
34,7175,18,1,5,4,NA,emot,Neutral
34,3063,19,1,1,1,NA,emot,Negative
34,9253,20,1,2,8,NA,emot,Negative
34,2384,21,1,7,1,NA,emot,Neutral
34,9584,22,1,4,6,NA,emot,Negative
34,9490,23,1,4,6,NA,emot,Negative
34,9584,24,2,3,6,NA,emot,Negative
34,1850,25,2,5,4,NA,emot,Neutral
34,2683,26,2,3,6,NA,emot,Negative
34,7185,27,2,5,5,NA,emot,Neutral
34,2102,28,2,8,2,NA,emot,Neutral
34,3022,29,2,6,4,NA,emot,Negative
34,1201,30,2,6,4,NA,emot,Negative
34,2374,31,2,8,1,NA,emot,Neutral
34,9253,32,2,1,8,NA,emot,Negative
34,9183,33,2,1,7,NA,emot,Negative
34,2384,34,2,7,3,NA,emot,Neutral
34,5726,35,2,7,3,NA,emot,Neutral
34,9490,36,2,6,10,NA,emot,Negative
34,7175,37,2,5,3,NA,emot,Neutral
34,7165,38,2,9,1,NA,emot,Neutral
34,6520,39,2,3,8,NA,emot,Negative
34,2487,40,2,6,4,NA,emot,Neutral
34,3063,41,2,1,9,NA,emot,Negative
34,5390,42,2,4,7,NA,emot,Neutral
34,3350,43,2,4,6,NA,emot,Negative
34,7165,44,3,9,1,NA,emot,Neutral
34,2683,45,3,3,8,NA,emot,Negative
34,2487,46,3,7,2,NA,emot,Neutral
34,3022,47,3,5,4,NA,emot,Negative
34,6520,48,3,2,8,NA,emot,Negative
34,9183,49,3,2,8,NA,emot,Negative
34,2384,50,3,7,2,NA,emot,Neutral
34,7175,51,3,5,2,NA,emot,Neutral
34,2102,52,3,8,1,NA,emot,Neutral
34,9584,53,3,5,4,NA,emot,Negative
34,5390,54,3,4,7,NA,emot,Neutral
34,5726,55,3,7,1,NA,emot,Neutral
34,3063,56,3,1,9,NA,emot,Negative
34,9253,57,3,2,9,NA,emot,Negative
34,9490,58,3,5,3,NA,emot,Negative
34,7185,59,3,5,2,NA,emot,Neutral
34,2374,60,3,9,1,NA,emot,Neutral
34,1201,61,3,7,2,NA,emot,Negative
34,3350,62,3,5,6,NA,emot,Negative
34,1850,63,3,6,3,NA,emot,Neutral
34,5900,64,NA,4,6,NA,emot,Neutral
34,7595,65,NA,7,3,NA,emot,Neutral
34,8465,66,NA,6,3,NA,emot,Neutral
35,5900,1,NA,2,4,NA,emot,Neutral
35,7595,2,NA,6,3,NA,emot,Neutral
35,8465,3,NA,6,2,NA,emot,Neutral
35,5250,4,1,7,4,NA,emot,Neutral
35,9043,5,1,3,6,NA,emot,Negative
35,7026,6,1,7,3,NA,emot,Neutral
35,2377,7,1,6,3,NA,emot,Neutral
35,9187,8,1,3,7,NA,emot,Negative
35,9410,9,1,2,7,NA,emot,Negative
35,8312,10,1,5,2,NA,emot,Neutral
35,9040,11,1,3,6,NA,emot,Negative
35,2511,12,1,6,3,NA,emot,Neutral
35,7025,13,1,5,2,NA,emot,Neutral
35,6561,14,1,3,4,NA,emot,Negative
35,7205,15,1,5,2,NA,emot,Neutral
35,2981,16,1,4,4,NA,emot,Negative
35,7530,17,1,7,2,NA,emot,Neutral
35,1300,18,1,4,5,NA,emot,Negative
35,3060,19,1,3,6,NA,emot,Negative
35,3103,20,1,3,6,NA,emot,Negative
35,9405,21,1,3,7,NA,emot,Negative
35,7000,22,1,5,2,NA,emot,Neutral
35,2514,23,1,6,3,NA,emot,Neutral
35,3060,24,2,3,6,NA,emot,Negative
35,6561,25,2,4,5,NA,emot,Negative
35,7205,26,2,5,3,NA,emot,Neutral
35,7026,27,2,5,3,NA,emot,Neutral
35,2377,28,2,6,2,NA,emot,Neutral
35,5250,29,2,5,3,NA,emot,Neutral
35,2981,30,2,4,5,NA,emot,Negative
35,9040,31,2,3,6,NA,emot,Negative
35,2511,32,2,5,2,NA,emot,Neutral
35,3103,33,2,3,6,NA,emot,Negative
35,9187,34,2,4,5,NA,emot,Negative
35,7530,35,2,5,2,NA,emot,Neutral
35,7000,36,2,5,2,NA,emot,Neutral
35,7025,37,2,5,2,NA,emot,Neutral
35,9043,38,2,4,5,NA,emot,Negative
35,8312,39,2,5,2,NA,emot,Neutral
35,9405,40,2,3,6,NA,emot,Negative
35,9410,41,2,2,7,NA,emot,Negative
35,1300,42,2,4,5,NA,emot,Negative
35,2514,43,2,5,2,NA,emot,Neutral
35,7205,44,3,5,2,NA,emot,Neutral
35,5250,45,3,4,4,NA,emot,Neutral
35,2377,46,3,6,3,NA,emot,Neutral
35,2511,47,3,5,2,NA,emot,Neutral
35,7026,48,3,5,3,NA,emot,Neutral
35,6561,49,3,4,5,NA,emot,Negative
35,9410,50,3,3,7,NA,emot,Negative
35,8312,51,3,5,2,NA,emot,Neutral
35,1300,52,3,4,5,NA,emot,Negative
35,9040,53,3,3,6,NA,emot,Negative
35,9187,54,3,4,5,NA,emot,Negative
35,2981,55,3,4,5,NA,emot,Negative
35,7530,56,3,5,2,NA,emot,Neutral
35,7025,57,3,5,2,NA,emot,Neutral
35,3060,58,3,2,7,NA,emot,Negative
35,9043,59,3,4,4,NA,emot,Negative
35,2514,60,3,6,2,NA,emot,Neutral
35,9405,61,3,3,6,NA,emot,Negative
35,7000,62,3,5,2,NA,emot,Neutral
35,3103,63,3,3,6,NA,emot,Negative
35,5900,64,NA,4,3,NA,emot,Neutral
35,8465,65,NA,7,3,NA,emot,Neutral
35,7595,66,NA,5,4,NA,emot,Neutral
37,8465,1,NA,7,3,NA,emot,Neutral
37,5900,2,NA,3,6,NA,emot,Neutral
37,7595,3,NA,5,5,NA,emot,Neutral
37,7205,4,1,6,5,NA,emot,Neutral
37,2511,5,1,8,2,NA,emot,Neutral
37,1300,6,1,1,9,NA,emot,Negative
37,9405,7,1,1,9,NA,emot,Negative
37,2514,8,1,3,7,NA,emot,Neutral
37,2377,9,1,5,5,NA,emot,Neutral
37,8312,10,1,8,2,NA,emot,Neutral
37,7000,11,1,5,5,NA,emot,Neutral
37,9040,12,1,1,9,NA,emot,Negative
37,7530,13,1,8,3,NA,emot,Neutral
37,3103,14,1,1,9,NA,emot,Negative
37,9187,15,1,1,9,NA,emot,Negative
37,6561,16,1,3,8,NA,emot,Negative
37,5250,17,1,5,6,NA,emot,Neutral
37,9410,18,1,1,9,NA,emot,Negative
37,9043,19,1,2,7,NA,emot,Negative
37,7026,20,1,5,5,NA,emot,Neutral
37,3060,21,1,1,9,NA,emot,Negative
37,2981,22,1,1,9,NA,emot,Negative
37,7025,23,1,4,6,NA,emot,Neutral
37,9405,24,2,1,9,NA,emot,Negative
37,3103,25,2,1,9,NA,emot,Negative
37,2377,26,2,5,5,NA,emot,Neutral
37,7000,27,2,4,6,NA,emot,Neutral
37,8312,28,2,6,4,NA,emot,Neutral
37,5250,29,2,3,7,NA,emot,Neutral
37,6561,30,2,2,8,NA,emot,Negative
37,7205,31,2,5,5,NA,emot,Neutral
37,7530,32,2,7,2,NA,emot,Neutral
37,9410,33,2,1,9,NA,emot,Negative
37,9043,34,2,2,7,NA,emot,Negative
37,7025,35,2,5,5,NA,emot,Neutral
37,9040,36,2,1,9,NA,emot,Negative
37,7026,37,2,5,5,NA,emot,Neutral
37,3060,38,2,1,9,NA,emot,Negative
37,2981,39,2,1,9,NA,emot,Negative
37,2514,40,2,4,7,NA,emot,Neutral
37,2511,41,2,8,3,NA,emot,Neutral
37,9187,42,2,1,9,NA,emot,Negative
37,1300,43,2,1,9,NA,emot,Negative
37,3103,44,3,1,9,NA,emot,Negative
37,9405,45,3,1,9,NA,emot,Negative
37,9043,46,3,2,8,NA,emot,Negative
37,2981,47,3,1,9,NA,emot,Negative
37,7205,48,3,5,5,NA,emot,Neutral
37,2514,49,3,3,6,NA,emot,Neutral
37,6561,50,3,2,9,NA,emot,Negative
37,3060,51,3,1,9,NA,emot,Negative
37,7025,52,3,4,6,NA,emot,Neutral
37,9410,53,3,1,8,NA,emot,Negative
37,2511,54,3,4,7,NA,emot,Neutral
37,7530,55,3,7,3,NA,emot,Neutral
37,7026,56,3,5,5,NA,emot,Neutral
